Samples	CBSX__LM22__B_cells_naive	CBSX__LM22__B_cells_memory	CBSX__LM22__Plasma_cells	CBSX__LM22__T_cells_CD8	CBSX__LM22__T_cells_CD4_naive	CBSX__LM22__T_cells_CD4_memory_resting	CBSX__LM22__T_cells_CD4_memory_activated	CBSX__LM22__T_cells_follicular_helper	CBSX__LM22__T_cells_regulatory_(Tregs)	CBSX__LM22__T_cells_gamma_delta	CBSX__LM22__NK_cells_resting	CBSX__LM22__NK_cells_activated	CBSX__LM22__Monocytes	CBSX__LM22__Macrophages_M0	CBSX__LM22__Macrophages_M1	CBSX__LM22__Macrophages_M2	CBSX__LM22__Dendritic_cells_resting	CBSX__LM22__Dendritic_cells_activated	CBSX__LM22__Mast_cells_resting	CBSX__LM22__Mast_cells_activated	CBSX__LM22__Eosinophils	CBSX__LM22__Neutrophils
Hugo_Cell_2016-Pt15	0.00309083121445904	0.03898390842505345	0.00563825422917272	0.2118362128450713	0	0	0.02685377576265451	0.07617182814142204	0.00748106608357472	0.01787675740913246	0	0.01984387823364056	0.00166454117633596	0.04104030124971675	0.12105883778729248	0.38026666916281066	0.00973883503342694	0	0	0.0053234067958056	0.03313089645043078	0
Hugo_Cell_2016-Pt19	0	0.02137871159279561	0.00456694827997459	0.11381678169871108	0	0.00965542390496809	0	0.04372484407657722	0.09349994595379388	0	0.00596018637226143	0	0	0.5307545816179047	0.05434669855082157	0.09770509631110776	0	0	0	0.01476946311517497	0.00982131852590922	0
Hugo_Cell_2016-Pt20	0.01214915871783389	0	0.01491780165557332	0.40019032633072577	0	0	0.0163759856890033	0.07280624615642961	0.04202761689608358	0.02391874225739902	0	0.05645941122429685	0	0.10537651771426323	0.11207364112230778	0.09553324579868976	0.02235713679612878	0	0	0.02581416964126512	0	0
Hugo_Cell_2016-Pt22	0.0183782523317627	0	0.03843355314435276	0.1204260882851917	0	0.02817655397847746	0.00910039263900971	0.03283392670815489	0	1.2858907773214e-4	0	0.01443387794425744	0.0598270291916449	0	0.2057606239027326	0.3689552352780247	0.04518330677298959	0	0.04346469056574613	0	0.0148978801799234	0
Hugo_Cell_2016-Pt23	0.00889467479173674	0.00591111815753456	0	0.12406615076271534	0	0	0.02355869226328004	0.0826620229844084	0.00805390775447301	0.04777310171268211	0	0.05500273040394134	0.06348071264553681	0.13930081809791475	0.04203158925549905	0.32691904727279875	0.00513025709112665	0	0	0.01725421392920129	0.015772517788941	0.03418844508821024
Hugo_Cell_2016-Pt25	0.00928378371693901	0	0.01423447394835918	0.36070821428005306	0	0	0.00183624129276583	0.07888004151642557	0.01656138644263697	0.04505356950685363	0	0.06173554429298663	0.08273863545774346	0	0.11065657969572104	0.18117434629140353	0.0140482481662123	0	0	0.0230889353918998	0	0
Hugo_Cell_2016-Pt27A	0.04342702707729378	0	0	0.20369537365804416	0	0.07172783679981463	0.0103092174776159	0.0776911551604865	0.03181542325453315	0	0	0.02990706176912756	0.01302088809525315	0	0.17554306580669696	0.29154821790684593	0.02193576270263551	0	0.00454518552581392	0	0.00255823821271039	0.02227554655312838
Hugo_Cell_2016-Pt27B	0.00625394837732777	0	0.00945270712096094	0.09208399101839576	0	0.10873449284422568	0	0.06038098875693917	0.02014406173589956	0	0	0.02764771921650798	0.11679577151013848	0	0.12341746231992155	0.38372477945951006	0.02613471478026304	0	0	0.01542646884917928	0.00891108447784413	8.9180953288666e-4
Hugo_Cell_2016-Pt28	0.01967096755179099	0	0.03333423501503091	0.02290181847827844	0	0.0360806124332567	0	0.16440365511085886	0.09696169807955428	0	0.07127847082783269	0	0	0.2938099872887055	0.02214965278737748	0.088115086957427	0.01020359645906663	0.04523054466008467	0	0.07348802215309103	0	0.02237165219764475
Hugo_Cell_2016-Pt29	0.0199551330094118	0	0.02850373670298473	0.24065903412767556	0	0.02070039491008952	0.01891827402027296	0.07176581479037564	0.03142959397610669	0.04961403617391134	0	0.05813241955474829	0.03499744855814354	0	0.08469324990408458	0.3211718824127785	0.00800298920107164	0	0	0.0034200534397267	0	0.00803593921861838
Hugo_Cell_2016-Pt31	0	0	0.01433426859608357	0.12503553494377675	0	0	0	0.08743117774274746	0.04839212559052923	0	0	0.06170220381231806	0.06283605023170984	0.37116634274611104	0.03665462539590525	0.12704579792421736	0	0.0325091750030168	0	0.03289269801358456	0	0
Hugo_Cell_2016-Pt32	0	0	0.01093626727732081	0.15899176085328273	0	0.09087877079740551	0.02528706398532163	0.00888296203665419	0.04064232913402852	0	0.04205324731164389	0	0.06513867386508995	0.3239094851003803	0.02532880098997294	0.1939215337233917	0	0	0	0.01402910492550787	0	0
Hugo_Cell_2016-Pt35	0.00407179615471023	0	0	0.33011127957545605	0	0	0	0.0653116555001507	0	0	0	0.05368024388181504	0.08363890272780321	0.1159854589770037	0.10212407703883684	0.2333547889150422	0.00803871496163952	0	0	0	0.00368308226754262	0
Hugo_Cell_2016-Pt37	0	0	0.06596391103812542	0.36265594869889634	0	0	0.01304315127969679	0.08653503044661086	0.05555689144391301	0.01586558300291446	0	0.0412524970180321	0.0443424764934218	0.05148976720426678	0.05496977004978013	0.1971460510699364	6.9726075456184e-4	0	0	0.01048166149984416	0	0
Hugo_Cell_2016-Pt38	0.17359876155901727	0.28352126790737864	0	0.09443548401964875	0	0.02101204577873065	0.02824250703493967	0.10831269823741511	0.04222911824916162	0	0.00138260633014268	0	0	0.1213741340273353	0.0846922016031514	0.03954677527310592	0	0	0	0.00165239997997282	0	0
